Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Serbia,SRB,12.6,12.8,13.8,15.2,18.5,20.85,20.85,18.06,13.71,16.14,19.22,22.97,24,22.15,19.22,17.66
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sierra Leone,SLE,3.44,3.43,3.45,3.45,3.42,3.5,3.54,3.58,3.67,3.99,4.16,4.29,4.44,4.59,4.68,4.64
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Singapore,SGP,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Slovak Republic,SVK,19.06,19.38,18.72,17.12,18.6,16.26,13.37,11.14,9.51,12.03,14.38,13.62,13.96,14.22,13.18,11.48
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Slovenia,SVN,6.92,5.68,5.92,6.48,6.01,6.51,5.95,4.82,4.37,5.86,7.24,8.17,8.84,10.1,9.67,8.96
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Solomon Islands,SLB,2.13,2.11,2.14,2.14,2.1,2.05,1.96,1.88,1.85,2.02,1.64,1.28,0.96,0.69,0.68,0.67
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Somalia,SOM,13.54,13.51,13.57,13.57,13.49,13.39,13.19,13.02,12.94,13.32,13.39,13.38,13.39,13.41,13.32,13.25
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Africa,ZAF,29.88,30.69,33.29,32.31,29.45,29.12,28.34,26.54,22.41,23.52,24.68,24.64,24.73,24.56,24.89,25.15
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Sudan,SSD,12.72,12.7,12.75,12.75,12.68,12.58,12.39,12.22,12.15,12.52,12.58,12.57,12.59,12.6,12.51,12.45
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Spain,ESP,13.79,10.35,11.15,11.28,11.09,9.15,8.45,8.23,11.25,17.86,19.86,21.39,24.79,26.09,24.44,22.06
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sri Lanka,LKA,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.24,4.19,4.52
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Lucia,LCA,16.49,18.34,20.39,22.18,20.97,18.7,16,14,12.72,15.37,17.11,18.86,19.06,22.21,21.41,20.67
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,St. Vincent and the Grenadines,VCT,21.03,21.1,20.93,20.69,20.37,20.01,19.55,19.11,18.79,19.25,19.32,19.31,19.33,19.35,19.23,19.16
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sudan,SDN,15.45,15.41,15.48,15.48,15.4,15.28,15.07,14.88,14.8,13,15.17,17.44,17.45,17.47,17.36,17.29
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Suriname,SUR,12.69,11.83,11.08,10.3,9.49,9.28,9,8.74,8.56,8.72,7.15,7.54,8.1,6.6,6.94,7.22
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Eswatini,SWZ,24.4,25,25.74,26.39,26.96,27.47,27.85,28.24,27.45,27.39,26.82,26.15,25.52,24.9,24.14,23.44
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sweden,SWE,5.47,4.73,4.97,5.56,6.69,7.49,7.07,6.16,6.24,8.35,8.61,7.8,7.98,8.05,7.95,7.43
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Switzerland,CHE,2.67,2.49,2.92,4.12,4.32,4.44,4,3.65,3.35,4.12,4.8,4.4,4.49,4.75,4.83,4.8
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Syrian Arab Republic,SYR,9.51,11.63,10.98,10.28,9.59,8.9,8.17,8.42,10.94,8.14,8.61,8.6,8.61,8.62,8.55,8.5
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tajikistan,TJK,14.96,14.55,14.25,13.87,13.42,12.94,12.38,11.84,11.43,11.5,10.85,10.16,9.5,8.86,8.17,7.53
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tanzania,TZA,3.08,2.99,3.11,3.21,3.27,3.31,3.3,2.92,2.61,2.5,2.98,3.47,3.19,2.93,2.13,2.1
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Thailand,THA,2.39,2.6,1.82,1.54,1.51,1.35,1.22,1.18,1.18,0.93,0.62,0.66,0.58,0.21,0.58,0.6
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Timor-Leste,TLS,3.36,3.35,3.38,3.38,3.35,3.3,3.22,3.14,3.11,3.27,3.3,3.53,3.77,4.03,4.23,4.45
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Togo,TGO,4.46,4.44,4.48,4.48,4.43,4.36,4.23,3.6,3.08,2.8,2.39,1.98,2.05,2.12,2.16,2.2
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tonga,TON,3.74,4.17,4.68,5.18,3.48,2.12,1.09,1.19,1.31,1.56,1.75,1.92,2.11,2.31,2.46,2.64
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Trinidad and Tobago,TTO,3.61,3.66,3.69,3.72,3.8,3.89,4.03,4.17,4.22,4.03,4.03,3.43,3.72,2.68,2.48,2.43
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tunisia,TUN,14.94,14.4,14.55,14.51,14.23,12.87,12.51,12.37,12.44,13.29,13.05,18.33,17.63,15.93,15.06,15.16
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turkey,TUR,6.5,8.38,10.36,10.54,10.84,10.64,8.72,8.87,9.71,12.55,10.66,8.8,8.15,8.73,9.88,10.24
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turkmenistan,TKM,11.67,10.7,9.87,9,8.12,7.26,6.4,5.61,4.94,4.54,4,4,4,4.01,3.97,3.94
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uganda,UGA,2.85,3.14,3.5,3.6,2.69,1.9,2.21,2.53,2.92,3.6,3.61,3.58,3.55,1.91,1.88,1.86
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ukraine,UKR,11.71,11.06,10.14,9.06,8.59,7.18,6.81,6.35,6.36,8.84,8.1,7.85,7.53,7.17,9.27,9.14
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United Arab Emirates,ARE,2.25,2.41,2.56,2.71,2.9,3.12,3.06,2.99,2.85,2.53,2.36,2.23,2.09,1.95,1.84,1.74
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United Kingdom,GBR,5.56,4.7,5.04,4.81,4.59,4.75,5.35,5.26,5.62,7.54,7.79,8.04,7.89,7.52,6.11,5.3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,United States,USA,3.99,4.73,5.78,5.99,5.53,5.08,4.62,4.62,5.78,9.25,9.63,8.95,8.07,7.38,6.17,5.28
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uruguay,URY,12.63,15.05,16.65,16.66,12.98,12.01,10.84,9.4,8.03,7.74,7.16,6.31,6.45,6.44,6.55,7.49
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Uzbekistan,UZB,12.06,10.89,9.87,8.85,7.82,6.83,5.86,4.99,4.89,5,5.4,5,4.9,4.9,5.1,5.2
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Vanuatu,VUT,4.72,4.69,4.74,4.74,4.68,4.61,4.47,4.36,4.31,4.57,1.85,1.85,1.85,1.85,1.83,1.81
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Venezuela, RB",VEN,13.99,13.04,16.17,16.78,15.07,10.66,8.61,7.28,6.25,6.1,7.11,6.9,6.6,7.54,7.48,7.44
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Vietnam,VNM,2.26,2.76,2.12,2.25,2.14,2.13,2.08,2.03,1.8,1.74,1.11,1,1.03,1.32,1.26,1.85
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Virgin Islands (U.S.),VIR,6.76,6.83,6.85,6.89,6.97,7.07,7.22,7.38,7.43,7.21,7.2,7.27,7.3,7.34,7.45,7.57
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,West Bank and Gaza,PSE,10.63,21.49,27.47,23,23.22,20.02,19.01,18.28,22.91,20.45,21.42,17.6,19.2,19.89,20.53,23.01
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Yemen, Rep.",YEM,11.57,11.69,11.89,12.04,12.12,12.17,12.13,12.1,12.17,12.71,12.93,13.08,13.24,13.41,13.47,13.4
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Zambia,ZMB,12.93,13.5,14.18,14.8,15.37,15.9,12.87,10.2,7.93,10.5,13.19,10.34,7.85,8.61,9.34,10.1
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Zimbabwe,ZWE,5.64,5.3,5.03,4.72,4.39,4.48,4.52,4.57,4.67,5.03,5.22,5.37,5.38,5.38,5.33,5.29
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Afghanistan,AFG,..,..,..,..,..,12.6862687216715,6.78459655001657,8.68057078513406,26.4186641547444,-6.81116108898995,2.1785375238942,11.8041858089129,6.44121280934118,7.38577178397857,4.67399603536339,-0.661709164713696
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Albania,ALB,0.0500181363468379,3.10758827031432,7.77052583431552,0.484002611818479,2.28001916938099,2.36658195679796,2.37072831904282,2.9326824816232,3.36313757366387,2.23139683475871,-4.29847468635621,3.42912324722164,2.03159268395298,1.93762080205227,1.62586504402607,3.50120835492656
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Algeria,DZA,0.339163189071755,4.22598834854679,1.41830192345045,4.268953958395,3.96180030257191,1.38244656662119,2.31149918514421,3.67899574741703,4.85859062814938,5.73706036145632,3.91106195534027,4.52421150505276,8.89145091062314,3.25423910998847,2.91692692067457,4.78444700693894
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Angola,AGO,324.996871601321,152.561022469299,108.897436089429,98.2241436573305,43.5421067519686,22.953513851394,13.3052101780031,12.2514974459487,12.4758291326398,13.7302839288409,14.4696564932576,13.4824679218512,10.2779049218839,8.77781429332618,7.28038730361125,9.15037207517202
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Antigua and Barbuda,ATG,0.771779796900182,1.40279663573984,2.40765801293492,1.99353055152456,2.03007757853236,2.09875196709306,1.78778537419119,1.4160525940974,5.33380639820237,-0.550159995508912,3.3700254022015,3.45674967234602,3.37688044338876,1.05949782356168,1.0894415743536,0.968993458825599
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Armenia,ARM,-0.790883768934766,3.14590464685019,1.06004929341667,4.72155336605342,6.96126135875792,0.638928002410126,2.89235662459002,4.40736089644519,8.94995335353386,3.40676682683799,8.17636138473956,7.6500080785929,2.55802007757907,5.78966778544654,2.98130868933673,3.73169119261695
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Aruba,ABW,4.04402131190514,2.8836043031626,3.31524678585428,3.65636507938414,2.52912946932762,3.39778677828806,3.60802438784541,5.39256784475512,8.9559870517779,-2.13542872046934,2.07814071860782,4.31629742195207,0.627471992893334,-2.37206524252253,0.42144091888116,0.474763597342612
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Australia,AUS,4.45743514797225,4.4071353620147,2.98157453936349,2.73259596616783,2.34325522482587,2.69183168316831,3.55528773727028,2.32761128891476,4.35029854990047,1.77111716621252,2.91834002677376,3.30385015608744,1.76278015613193,2.44988864142539,2.48792270531403,1.50836672165921
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Austria,AUT,2.34486285357277,2.65000077279529,1.81035787764132,1.35555370896445,2.06120618032866,2.29913785639285,1.44154851119019,2.16855528800755,3.21595033239883,0.506308827696486,1.81353438995065,3.28657914875376,2.48567562177017,2.00015616900603,1.60581182954471,0.896563335260302
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Azerbaijan,AZE,1.80500303704358,1.54719590152278,2.77116471998268,2.23386492967051,6.70893042797785,9.67950731917054,8.32892482863207,16.6997549618245,20.8490871772713,1.45704835970323,5.72687224669606,7.85833333333332,1.06621339720313,2.41571745279411,1.3734418153318,4.02768573742728
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Bahamas, The",BHS,1.6063294174058,2.04498977505121,2.17357792508091,3.02504526252236,0.981914036757665,1.59160618079803,2.38982627439253,2.49257794939399,4.48955995375059,2.0627347345268,1.34402738392836,3.19878141660321,1.97336755976255,1.03467035109885,1.18317782194226,1.87843832446963
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bahrain,BHR,-0.704852953090768,-1.2075718015666,-0.495540138751172,1.59362549800788,2.35294117647061,2.58620689655173,2.00746965452849,3.25666666666702,3.52600316363722,2.79551283550411,1.96188468334624,-0.400040697488052,2.75739669962976,3.30001156888438,2.64755321246194,1.8486274237498
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bangladesh,BGD,2.20825620937534,2.00717374213842,3.33256493271908,5.66870773441478,7.58753638504692,7.04661816222037,6.76526117054756,9.10698496905385,8.90194489465155,5.42347236174678,8.12667639169919,11.3951651552399,6.21750422069283,7.53040640913171,6.99163889220854,6.19428022984988
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Barbados,BRB,2.43581303489138,2.57783490431289,0.125249458055994,1.61943319838056,1.39442231075689,6.08218729535043,7.30766262828941,4.03422982885069,8.1081081081078,3.64386189258338,5.82421853311865,9.43220240177216,4.53334753888771,1.81410436049101,1.76950322089726,-1.11278992510961
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belarus,BLR,168.620235850933,61.1349331618477,42.5375481348794,28.3978399133474,18.1082424937646,10.3388794457933,6.99712903535585,8.42675273505308,14.8378764828254,12.9456563410401,7.73574804312507,53.2286983118173,59.2197360232519,18.3122610377873,18.1195543526734,13.5344897649734
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belgium,BEL,2.54451776190906,2.46925823086078,1.64521436175359,1.58896399970379,2.09728311239314,2.78143263670025,1.79120770070454,1.8230563002681,4.48944420508401,-0.0531456741253762,2.18929920422458,3.53208210722744,2.83966343445897,1.11309594027537,0.340002833356965,0.561429152790106
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Benin,BEN,4.16540442290282,3.98429547767895,2.4891623549154,1.48724246145442,0.873890830868505,5.36452085832342,3.78217696540374,1.29806813334154,7.94729876067859,0.896072355749072,2.20783532536522,2.70423907747279,6.74468253340715,0.428888888888863,-0.548757550948147,0.218785923536177
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bhutan,BTN,4.01099373013836,3.4104046242774,2.48343048790224,1.56615240766715,-18.1086301300715,5.31151306345109,5.00045438022542,5.15611138758462,8.32716049382714,4.36112219119803,7.03638316073019,8.84898569946802,10.919656944683,7.00666666666705,8.27106093949327,4.54814395082202
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bolivia,BOL,4.60822998872598,1.58965377879568,0.928258851611061,3.33727499671533,4.43738080101724,5.39323106890664,4.28239604802565,8.70560923578869,14.0068107702519,3.34645420142012,2.5032760584424,9.88446419823887,4.51560291399368,5.73640023719613,5.7666007457914,4.05961041135646
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,6.12556615620285,1.50077710611539,7.42704310332954,-0.38146428245309,1.99621236745889,3.67124999999999,2.0526745200172,-0.093045683831828,-0.897194054194286,-1.03602303425476
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Botswana,BWA,8.6014851485149,6.55903767014864,8.03279662527486,9.18990265632739,6.94570363654673,8.61022528546438,11.5552187914379,7.08099847172694,12.7021883920075,8.02729703109583,6.94887658743105,8.45987233408587,7.53690261091916,5.8846070705681,4.40225309243433,3.06203169580559
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brazil,BRA,7.04414105947266,6.84035902487525,8.4501643770833,14.7149197228147,6.59718509985962,6.86953720898965,4.18356812896902,3.64127299102654,5.67859390284171,4.88803479876804,5.03872690108066,6.63644962213085,5.40349914037009,6.204310666401,6.32904015516142,9.02990102416129
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Brunei Darussalam,BRN,1.55815247634947,0.595890410958983,-2.3149724245932,0.299999999999977,0.814223994682602,1.24443711883964,0.159888078345143,0.967774119525083,2.08498023715416,1.03571774271615,0.356869132017602,0.137911563169595,0.111766261400274,0.389205053123613,-0.207108731719878,-0.488347420743486
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Bulgaria,BGR,10.3162621289989,7.36093927231849,5.81014365721823,2.34864169582755,6.1471307424627,5.03883807111907,7.26159462769947,8.40253419005894,12.3487195994021,2.75320223914816,2.43899060504117,4.21990346601875,2.95456829831017,0.890093540913032,-1.41818380264842,-0.104633261008417
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burkina Faso,BFA,-0.304212168486795,5.00743290822374,2.17569480664608,2.03456574053815,-0.400228702115475,6.41504018369687,2.33310856372217,-0.230627306273007,10.6597978997424,2.60817666368317,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Burundi,BDI,24.4320242102151,9.29618771341885,-1.36568005328061,10.6474645658306,8.17642937482059,13.2520699188223,2.74542000214246,8.41206285772541,24.4069510353914,10.5554355299529,6.49326591473996,9.59216605979671,18.1610453065451,7.93795807492412,4.4053523418529,5.54468891259786
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cabo Verde,CPV,-2.47745668519833,3.34996472317896,1.88453410076764,1.18817038620528,-1.89082172306181,0.418891612855161,5.36907687065552,4.41099704193491,6.77443546371137,0.991103480568126,2.07866470906422,4.47388342165027,2.54039644167111,1.50654285701402,-0.238778144990616,0.131187999024475
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cambodia,KHM,-0.791992529473561,-0.600648300123679,3.22508361481579,1.21001133631895,3.92478166308836,6.34925506549695,6.14325575690688,7.66839343019852,24.9971788528388,-0.661307602417437,3.99623007954198,5.47858730411899,2.93272461820122,2.94260015985048,3.85523855347909,1.22127006080706
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cameroon,CMR,1.22719012976135,4.41977245881143,2.83442260128067,0.62316355737432,0.233647380067603,2.01353950175986,5.11757816019468,0.921402245650111,5.337806276275,3.04361847939997,1.27538046242341,2.93969946305094,2.74253407543984,2.05908683974933,1.8341307814992,2.68598277212217
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Canada,CAN,2.71943995691972,2.52512013979907,2.25839440940856,2.75856321360112,1.85725871857261,2.21355203439764,2.00202539534156,2.13838399266843,2.37027067444294,0.299466803009284,1.77687154092629,2.91213508872355,1.51567823124521,0.93829189781521,1.90663590717873,1.12524136094279
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,0.276140861750087,1.32543575779667,1.18894845245606,2.16061146813395,1.27397911533384,-2.34752770165614
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central African Republic,CAF,3.20340091563114,3.8348606023736,2.33181703516234,4.13470905150997,-2.06640601136302,2.8835207335902,6.69526465773353,0.959917619457091,9.25895099417072,3.52126227238643,1.49102370047808,1.19447572449849,5.47829594346116,6.98879341970201,14.8986841797549,1.40297017136814
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chad,TCD,3.82260088086308,12.4312865279941,5.19181895195446,-1.75256941248654,-5.35540028884816,7.89036567462992,8.03628897951331,-8.97473962009269,10.2969758221254,9.95242290748864,-2.07786574641867,2.02924053678257,7.51662364663835,0.222671564624589,1.68197313925659,4.3771266506566
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chile,CHL,3.8432729570657,3.56910053001465,2.48939816650703,2.81017875743615,1.05473871403516,3.05257621387848,3.39201733699404,4.40779938398046,8.7162687303961,0.353045178360941,1.41071107954318,3.34121694259299,3.00744840213049,1.78955553984587,4.71867527854671,4.3487735321705
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,China,CHN,0.347811226864599,0.719125609120107,-0.731970902350276,1.12760348729636,3.82463743108159,1.77641407667574,1.64943099455862,4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492,2.61952432645544,2.62105001748115,1.92164162788521,1.43702380935655
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Colombia,COL,9.22257080235504,7.96970293133976,6.35192507425155,7.1307416862268,5.90126181451809,5.05142028722872,4.29245011787705,5.54514128187459,6.99855040288351,4.2010447688327,2.27118326422564,3.41758959146978,3.16732560328694,2.01809847891195,2.89781874427855,4.99023427513779
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Comoros,COM,..,5.55459394816816,3.53304214308075,3.79908136671901,4.47499289078105,3.01332395058121,3.37436360121208,4.46616710098129,1.70078176284532,4.3623482932572,3.35475770328918,1.84266300756184,6.31474450315182,-4.29487331536753,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Dem. Rep.",COD,513.906843747536,359.936614264586,31.5225826025495,12.8739657187405,3.9943840081597,21.3168167229341,13.0526949745101,16.945100654195,17.3013845700157,2.79999999999981,7.10000000000038,15.316515913949,9.72182806273363,0.80822310148707,1.24303889760763,0.744198994781499
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Rep.",COG,-0.881991517025449,0.0559899218140879,4.37875971780872,-0.631844987363151,2.42976607961798,3.09449011456182,6.53784395299605,2.65464645060699,4.95875092023155,4.4150037479522,0.39152501122766,1.75958704273802,5.01018773134464,4.63161619729463,0.912139545450186,3.16909796750824
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Costa Rica,CRI,10.9615496593622,11.2556157091172,9.16752048509115,9.4475809161698,12.3148150178852,13.7982949108987,11.4705968149052,9.35724456417162,13.4244635507283,7.84270167700652,5.66275708420023,4.87799830970698,4.49545314354611,5.23133614174423,4.51920098516958,0.801982005099592
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cote d'Ivoire,CIV,2.53077516737993,4.36152914007253,3.0772648515743,3.29680746974211,1.4579883560074,3.8858303988648,2.46719148596913,1.89200629349599,6.3085276915258,1.01950457731134,1.2264561213548,4.91243395052462,1.30451119915595,2.5811703725294,0.44868207676614,1.25149954781474
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Croatia,HRV,4.611315547378,3.7767024666589,1.67178437393382,1.76733780760626,2.05539679050332,3.31717824448043,3.1898259147295,2.89928275583392,6.07696838798351,2.37852845904674,1.03055505333573,2.27272727272727,3.41207349081366,2.2165820642978,-0.215196159576215,-0.464499004645002
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Curacao,CUW,..,1.79282868525896,0.391389432485314,1.63371391441571,1.37912138094802,4.1171171171171,3.11499524097951,2.99572039942938,6.87632393677692,1.75331605427657,2.77944261312558,2.33253152562139,3.18398746349455,1.33232086152148,1.49873969616456,-0.476542049801981
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cyprus,CYP,4.14165764702056,1.97304191729919,2.80115505180746,4.13906538686856,2.28621706801675,2.56016132330235,2.30468732978557,2.37265183669722,4.66900841902484,0.326276652249795,2.43004084102253,3.28944939564212,2.38905410042319,-0.399357676464408,-1.35498885446312,-2.09699769053118
